year,month,rank_ILR_1,nstocks,ret_vw
1975,12,2,488,-1.1286
1975,12,3,367,-0.3225
1975,12,4,477,0.0484
1975,12,5,293,0.0899
1975,12,6,732,-1.9248
1975,12,7,500,-2.0967
1975,12,8,197,-4.0267
1975,12,9,226,-2.7512
1976,1,1,206,17.8575
1976,1,2,411,14.3687
1976,1,3,280,19.4014
1976,1,4,303,14.8522
1976,1,5,385,15.5838
1976,1,6,346,14.2606
1976,1,7,632,16.5262
1976,1,8,488,15.0436
1976,1,9,274,14.6814
1976,2,1,443,0.3237
1976,2,2,487,-0.5361
1976,2,3,294,0.2277
1976,2,4,272,4.4613
1976,2,5,421,3.6577
1976,2,6,370,3.8823
1976,2,7,429,3.8663
1976,2,8,504,4.2212
1976,2,9,109,7.3248
1976,3,1,336,2.7148
1976,3,2,473,3.4847
1976,3,3,223,2.5700
1976,3,4,308,-0.9282
1976,3,5,392,3.4907
1976,3,6,762,0.0496
1976,3,7,420,2.2260
1976,3,8,360,-0.9813
1976,3,9,99,-2.5122
1976,4,1,104,3.1765
1976,4,2,404,-0.3532
1976,4,3,365,0.5401
1976,4,4,202,-2.7480
1976,4,5,396,0.2191
1976,4,6,430,-3.0642
1976,4,7,598,-2.6944
1976,4,8,559,-1.4834
1976,4,9,312,-1.7009
1976,5,1,466,-4.2432
1976,5,2,330,-3.5376
1976,5,3,469,-1.7726
1976,5,4,283,-3.7860
1976,5,5,281,-1.5129
1976,5,6,354,-0.7520
1976,5,7,710,-1.3075
1976,5,8,356,1.8209
1976,5,9,149,1.9118
1976,6,1,506,1.5842
1976,6,2,155,5.4335
1976,6,3,360,2.2211
1976,6,4,398,1.9686
1976,6,5,485,5.2332
1976,6,6,238,4.4901
1976,6,7,474,5.9763
1976,6,8,378,5.7208
1976,6,9,403,6.8764
1976,7,1,180,-3.3735
1976,7,2,474,0.2810
1976,7,3,596,-0.5165
1976,7,4,367,2.2088
1976,7,5,347,-2.7465
1976,7,6,237,-1.5764
1976,7,7,540,-1.7262
1976,7,8,524,-1.8511
1976,7,9,126,-3.4669
1976,8,1,107,-5.2613
1976,8,2,215,-6.3016
1976,8,3,411,-1.3916
1976,8,4,707,-2.2654
1976,8,5,475,-0.8012
1976,8,6,464,0.4699
1976,8,7,252,-0.4025
1976,8,8,437,-0.4234
1976,8,9,111,0.0475
1976,9,1,119,5.8817
1976,9,2,329,0.6342
1976,9,3,395,3.2392
1976,9,4,484,1.4187
1976,9,5,331,1.3740
1976,9,6,373,1.8897
1976,9,7,402,3.2122
1976,9,8,214,2.1675
1976,9,9,530,3.3181
1976,10,1,237,-2.3069
1976,10,2,461,-2.1863
1976,10,3,572,-2.2652
1976,10,4,320,-3.5644
1976,10,5,313,-2.4374
1976,10,6,603,-3.1268
1976,10,7,410,-4.4486
1976,10,8,367,-3.0470
1976,10,9,118,-0.7350
1976,11,1,294,2.1119
1976,11,2,262,0.2482
1976,11,3,371,1.2985
1976,11,4,410,-1.4763
1976,11,5,453,-0.2052
1976,11,6,499,-0.5310
1976,11,7,370,7.4333
1976,11,8,391,2.6388
1976,11,9,363,2.3826
1976,12,1,253,6.0572
1976,12,2,156,8.9025
1976,12,3,302,6.1351
1976,12,4,433,7.5663
1976,12,5,463,7.4683
1976,12,6,552,5.1730
1976,12,7,498,7.5742
1976,12,8,541,4.4569
1976,12,9,237,6.4998
1977,1,1,432,-6.2915
1977,1,2,251,-2.4643
1977,1,3,288,-6.4708
1977,1,4,496,-3.1971
1977,1,5,718,-1.1061
1977,1,6,418,-3.3532
1977,1,7,255,-4.1468
1977,1,8,427,-3.9477
1977,1,9,109,3.9493
1977,2,1,252,-0.0398
1977,2,2,586,-1.9291
1977,2,3,530,0.5920
1977,2,4,353,-0.7520
1977,2,5,353,-2.7103
1977,2,6,370,-0.4935
1977,2,7,389,-0.3223
1977,2,8,454,-2.8343
1977,2,9,98,-2.4431
1977,3,1,187,-0.6697
1977,3,2,242,-0.0039
1977,3,3,541,0.6562
1977,3,4,492,-0.5765
1977,3,5,796,-1.5101
1977,3,6,585,1.5411
1977,3,7,269,-0.9414
1977,3,8,198,-1.2137
1977,3,9,106,2.3181
1977,4,1,222,1.1599
1977,4,2,514,-1.7958
1977,4,3,298,1.3955
1977,4,4,366,1.4655
1977,4,5,180,0.2817
1977,4,6,416,0.8602
1977,4,7,458,-0.3569
1977,4,8,601,1.6021
1977,4,9,353,-0.0163
1977,5,1,239,-2.3418
1977,5,2,490,-3.7219
1977,5,3,201,1.2821
1977,5,4,412,-2.3243
1977,5,5,395,-1.9401
1977,5,6,474,-1.4194
1977,5,7,628,0.8128
1977,5,8,383,-2.2292
1977,5,9,198,0.4016
1977,6,1,232,3.0318
1977,6,2,481,6.5467
1977,6,3,544,4.0534
1977,6,4,181,7.1881
1977,6,5,538,6.1478
1977,6,6,407,6.5889
1977,6,7,396,4.7917
1977,6,8,475,8.0213
1977,6,9,164,4.7380
1977,7,1,244,-3.5911
1977,7,2,195,-0.4755
1977,7,3,295,-1.7856
1977,7,4,583,-0.1959
1977,7,5,412,-1.0965
1977,7,6,750,-0.9734
1977,7,7,380,-3.0428
1977,7,8,350,-1.9565
1977,7,9,209,0.3117
1977,8,1,363,-3.2344
1977,8,2,503,-0.3575
1977,8,3,386,-0.2084
1977,8,4,308,-0.4061
1977,8,5,479,-0.6985
1977,8,6,214,-0.1449
1977,8,7,368,0.3524
1977,8,8,557,-0.1536
1977,8,9,228,-1.0493
1977,9,1,315,-1.6933
1977,9,2,479,0.0055
1977,9,3,476,-0.0867
1977,9,4,410,0.2226
1977,9,5,278,3.6644
1977,9,6,399,0.3979
1977,9,7,324,-0.8082
1977,9,8,240,-0.2907
1977,9,9,471,0.2590
1977,10,1,180,-4.0161
1977,10,2,221,-2.5744
1977,10,3,689,-5.2000
1977,10,4,494,-3.6181
1977,10,5,385,-4.1373
1977,10,6,455,-4.0238
1977,10,7,469,-2.8226
1977,10,8,341,-3.9060
1977,10,9,145,-3.2758
1977,11,1,186,6.0149
1977,11,2,619,5.3401
1977,11,3,267,3.8317
1977,11,4,381,7.1849
1977,11,5,345,5.4829
1977,11,6,520,6.3372
1977,11,7,398,6.4854
1977,11,8,445,5.3923
1977,11,9,214,4.5141
1977,12,1,401,1.1003
1977,12,2,288,0.3251
1977,12,3,302,0.0271
1977,12,4,554,-0.6053
1977,12,5,383,-0.5758
1977,12,6,350,0.6118
1977,12,7,510,2.4525
1977,12,8,308,1.6520
1977,12,9,283,4.1600
1978,1,1,321,-4.9761
1978,1,2,394,-4.1227
1978,1,3,570,-3.8007
1978,1,4,367,-3.8911
1978,1,5,280,-4.9066
1978,1,6,542,-5.6064
1978,1,7,291,-5.6939
1978,1,8,187,-6.2259
1978,1,9,403,-5.4553
1978,2,1,241,0.3217
1978,2,2,463,-2.9276
1978,2,3,860,-0.0822
1978,2,4,321,0.1586
1978,2,5,485,0.1136
1978,2,6,344,0.0547
1978,2,7,222,0.1636
1978,2,8,218,-0.0253
1978,2,9,180,-1.3758
1978,3,1,315,2.9345
1978,3,2,293,3.9142
1978,3,3,425,4.1354
1978,3,4,527,6.5401
1978,3,5,492,5.0419
1978,3,6,445,5.6118
1978,3,7,291,7.3311
1978,3,8,340,4.1318
1978,3,9,194,8.0699
1978,4,1,252,7.6947
1978,4,2,681,9.2548
1978,4,3,409,7.4670
1978,4,4,354,8.7157
1978,4,5,473,8.7930
1978,4,6,517,10.2368
1978,4,7,188,7.7584
1978,4,8,322,9.0688
1978,4,9,122,10.4964
1978,5,1,284,6.2842
1978,5,2,245,5.0606
1978,5,3,346,7.6654
1978,5,4,447,3.3592
1978,5,5,507,4.2733
1978,5,6,294,3.8691
1978,5,7,716,3.0566
1978,5,8,339,5.5247
1978,5,9,144,5.5641
1978,6,1,484,-1.8992
1978,6,2,539,-0.5980
1978,6,3,413,-1.9916
1978,6,4,515,-1.9157
1978,6,5,369,0.5548
1978,6,6,536,-1.4003
1978,6,7,188,0.2692
1978,6,8,181,3.2736
1978,6,9,85,0.4205
1978,7,1,398,6.7072
1978,7,2,292,3.4488
1978,7,3,510,5.6323
1978,7,4,615,6.1444
1978,7,5,476,7.1215
1978,7,6,237,10.7649
1978,7,7,293,6.4281
1978,7,8,324,7.6877
1978,7,9,140,9.8628
1978,8,1,314,5.7065
1978,8,2,452,3.9478
1978,8,3,416,3.6067
1978,8,4,536,6.3092
1978,8,5,447,4.7396
1978,8,6,208,6.0065
1978,8,7,592,4.2510
1978,8,8,226,6.8000
1978,8,9,87,7.5342
1978,9,1,177,0.5151
1978,9,2,368,-0.9433
1978,9,3,342,-3.2335
1978,9,4,421,-1.3810
1978,9,5,297,-1.8534
1978,9,6,601,-1.2354
1978,9,7,358,-1.4520
1978,9,8,520,-2.3032
1978,9,9,186,-4.3304
1978,10,1,128,-21.0799
1978,10,2,225,-10.4855
1978,10,3,499,-13.8902
1978,10,4,309,-14.8968
1978,10,5,757,-15.7884
1978,10,6,399,-16.3897
1978,10,7,439,-12.5580
1978,10,8,232,-12.9143
1978,10,9,292,-12.7279
1978,11,1,148,10.2519
1978,11,2,142,5.7812
1978,11,3,445,4.6988
1978,11,4,594,4.2138
1978,11,5,379,5.3307
1978,11,6,494,2.5851
1978,11,7,389,3.2859
1978,11,8,324,-1.2316
1978,11,9,368,3.1181
1978,12,1,419,1.2378
1978,12,2,331,1.1921
1978,12,3,393,1.0277
1978,12,4,354,1.7848
1978,12,5,509,0.2629
1978,12,6,316,2.4599
1978,12,7,715,0.9467
1978,12,8,119,2.9770
1978,12,9,121,5.2507
1979,1,1,268,8.1552
1979,1,2,632,6.1645
1979,1,3,392,6.0377
1979,1,4,705,7.0603
1979,1,5,235,7.7071
1979,1,6,276,7.3234
1979,1,7,285,4.8719
1979,1,8,271,3.8683
1979,1,9,213,3.3389
1979,2,1,152,-4.3289
1979,2,2,387,-3.3259
1979,2,3,355,-5.2788
1979,2,4,342,-6.3398
1979,2,5,483,-4.2029
1979,2,6,628,-2.9290
1979,2,7,335,-4.6845
1979,2,8,342,-1.1963
1979,2,9,241,-1.7556
1979,3,1,135,10.5614
1979,3,2,198,5.8685
1979,3,3,451,8.5052
1979,3,4,602,6.8157
1979,3,5,250,5.0129
1979,3,6,591,9.7519
1979,3,7,243,7.7344
1979,3,8,481,5.6673
1979,3,9,306,9.2044
1979,4,1,393,-1.1789
1979,4,2,151,2.2989
1979,4,3,252,0.2234
1979,4,4,481,2.1136
1979,4,5,554,0.8073
1979,4,6,444,3.7674
1979,4,7,459,0.6458
1979,4,8,384,0.6304
1979,4,9,147,0.2685
1979,5,1,271,0.8216
1979,5,2,239,-1.4685
1979,5,3,472,-2.8218
1979,5,4,318,-1.4078
1979,5,5,394,-1.3033
1979,5,6,557,-1.7934
1979,5,7,156,-0.3706
1979,5,8,659,-1.3455
1979,5,9,191,-0.6282
1979,6,1,134,5.7542
1979,6,2,328,3.0805
1979,6,3,497,4.5573
1979,6,4,545,3.0785
1979,6,5,548,3.7581
1979,6,6,217,9.1681
1979,6,7,309,5.3212
1979,6,8,415,3.0711
1979,6,9,278,6.2978
1979,7,1,354,0.4859
1979,7,2,318,2.8337
1979,7,3,492,1.7803
1979,7,4,392,2.2001
1979,7,5,390,1.6793
1979,7,6,632,1.8568
1979,7,7,233,1.3793
1979,7,8,330,3.0377
1979,7,9,123,3.0071
1979,8,1,166,7.9512
1979,8,2,201,7.5672
1979,8,3,626,8.2957
1979,8,4,293,8.2370
1979,8,5,613,6.1960
1979,8,6,383,8.8302
1979,8,7,348,7.3608
1979,8,8,389,6.9438
1979,8,9,237,7.4997
1979,9,1,366,-1.8663
1979,9,2,166,-0.2557
1979,9,3,419,-0.3771
1979,9,4,509,-1.8789
1979,9,5,377,-1.1502
1979,9,6,485,0.7319
1979,9,7,425,-0.4896
1979,9,8,372,-0.8705
1979,9,9,126,2.3497
1979,10,1,174,-8.2572
1979,10,2,299,-8.9139
1979,10,3,164,-7.9142
1979,10,4,774,-7.7026
1979,10,5,722,-9.1676
1979,10,6,178,-8.4655
1979,10,7,283,-9.3619
1979,10,8,399,-8.3925
1979,10,9,253,-8.9898
1979,11,1,247,4.5500
1979,11,2,389,8.3440
1979,11,3,172,4.6924
1979,11,4,496,8.2224
1979,11,5,536,8.0900
1979,11,6,322,8.8202
1979,11,7,434,5.0154
1979,11,8,356,7.3665
1979,11,9,305,9.9997
1979,12,1,325,4.8086
1979,12,2,512,3.0937
1979,12,3,254,2.7960
1979,12,4,301,6.1743
1979,12,5,719,2.7294
1979,12,6,468,2.7476
1979,12,7,318,7.1148
1979,12,8,283,12.2961
1979,12,9,84,8.4388
1980,1,1,385,2.7182
1980,1,2,610,4.7286
1980,1,3,660,5.9553
1980,1,4,340,6.8467
1980,1,5,298,9.0557
1980,1,6,328,4.9787
1980,1,7,190,8.4549
1980,1,8,339,12.4828
1980,1,9,110,8.7858
1980,2,1,133,-3.2471
1980,2,2,532,-5.3351
1980,2,3,424,-1.3070
1980,2,4,372,-4.1129
1980,2,5,677,-3.6141
1980,2,6,333,-2.8464
1980,2,7,235,-3.5847
1980,2,8,373,1.3303
1980,2,9,179,-2.2332
1980,3,1,100,-10.4360
1980,3,2,495,-9.0035
1980,3,3,286,-13.9096
1980,3,4,317,-5.3465
1980,3,5,648,-12.1343
1980,3,6,273,-12.1062
1980,3,7,585,-11.2777
1980,3,8,259,-13.2310
1980,3,9,298,-20.3312
1980,4,1,153,3.8472
1980,4,2,443,6.1150
1980,4,3,385,4.6232
1980,4,4,454,1.3045
1980,4,5,348,3.3110
1980,4,6,338,0.3559
1980,4,7,659,5.0611
1980,4,8,317,6.6084
1980,4,9,173,6.0822
1980,5,1,265,5.3529
1980,5,2,399,8.6307
1980,5,3,294,5.6214
1980,5,4,420,7.1650
1980,5,5,588,7.0996
1980,5,6,254,7.5518
1980,5,7,433,6.6921
1980,5,8,273,6.8890
1980,5,9,341,5.9862
1980,6,1,157,5.1050
1980,6,2,443,5.8408
1980,6,3,220,0.9578
1980,6,4,586,2.7863
1980,6,5,383,1.9183
1980,6,6,219,2.9979
1980,6,7,772,2.8876
1980,6,8,156,4.0014
1980,6,9,336,9.5409
1980,7,1,164,7.6874
1980,7,2,292,11.5401
1980,7,3,507,17.2384
1980,7,4,534,12.7210
1980,7,5,306,8.8504
1980,7,6,491,10.6203
1980,7,7,366,8.5402
1980,7,8,483,8.9933
1980,7,9,144,13.9670
1980,8,1,610,2.7088
1980,8,2,151,2.2044
1980,8,3,194,2.7855
1980,8,4,270,2.6367
1980,8,5,661,1.4602
1980,8,6,350,2.5880
1980,8,7,527,4.9534
1980,8,8,358,1.6121
1980,8,9,191,5.5066
1980,9,1,134,0.5093
1980,9,2,295,2.2399
1980,9,3,546,2.7302
1980,9,4,529,2.7195
1980,9,5,335,2.9746
1980,9,6,306,2.5143
1980,9,7,450,3.8497
1980,9,8,486,3.9173
1980,9,9,240,9.6106
1980,10,1,361,-0.6039
1980,10,2,303,1.1537
1980,10,3,576,1.7588
1980,10,4,270,-0.8448
1980,10,5,276,1.7589
1980,10,6,214,-0.4661
1980,10,7,559,1.5815
1980,10,8,673,5.6849
1980,10,9,109,3.3707
1980,11,1,166,6.6383
1980,11,2,389,4.5993
1980,11,3,338,7.6939
1980,11,4,417,7.2355
1980,11,5,368,9.1064
1980,11,6,442,5.1248
1980,11,7,483,9.3827
1980,11,8,372,10.5322
1980,11,9,389,16.9994
1980,12,1,261,-4.3619
1980,12,2,383,2.0936
1980,12,3,296,-2.8490
1980,12,4,513,-1.6654
1980,12,5,547,-0.6892
1980,12,6,299,-4.4651
1980,12,7,455,-3.7245
1980,12,8,187,-1.8823
1980,12,9,443,-4.0425
1981,1,1,393,-8.3753
1981,1,2,324,-3.2883
1981,1,3,417,-1.6370
1981,1,4,474,-1.4778
1981,1,5,567,-1.2466
1981,1,6,410,0.9718
1981,1,7,490,-2.3443
1981,1,8,233,-0.5790
1981,1,9,112,-4.7345
1981,2,1,394,-2.9820
1981,2,2,440,0.2155
1981,2,3,267,1.1132
1981,2,4,501,-0.1602
1981,2,5,472,4.1047
1981,2,6,370,4.6332
1981,2,7,475,3.4855
1981,2,8,284,0.6491
1981,2,9,227,3.2189
1981,3,1,101,8.0526
1981,3,2,334,10.8609
1981,3,3,515,4.3928
1981,3,4,483,7.5140
1981,3,5,459,7.0906
1981,3,6,291,10.0179
1981,3,7,583,6.7049
1981,3,8,395,8.8283
1981,3,9,278,5.1910
1981,4,1,510,-0.3794
1981,4,2,469,-0.8388
1981,4,3,159,0.7993
1981,4,4,317,1.1123
1981,4,5,217,2.9814
1981,4,6,475,-1.2215
1981,4,7,552,3.9248
1981,4,8,349,2.7972
1981,4,9,422,-0.2104
1981,5,1,496,-1.6538
1981,5,2,487,0.0659
1981,5,3,206,1.9859
1981,5,4,693,1.0576
1981,5,5,171,2.0211
1981,5,6,377,4.2292
1981,5,7,442,5.3470
1981,5,8,437,4.5666
1981,5,9,192,5.2056
1981,6,1,516,0.2958
1981,6,2,366,-3.1997
1981,6,3,465,-1.6650
1981,6,4,384,1.1940
1981,6,5,301,-1.6449
1981,6,6,561,-5.9594
1981,6,7,543,-6.7711
1981,6,8,166,-3.2773
1981,6,9,233,-8.3314
1981,7,1,240,-1.5871
1981,7,2,472,-2.4270
1981,7,3,382,-2.9098
1981,7,4,389,-2.8215
1981,7,5,349,-4.4686
1981,7,6,665,-2.8057
1981,7,7,211,-2.9261
1981,7,8,151,1.3087
1981,7,9,709,1.3665
1981,8,1,205,-9.6327
1981,8,2,478,-5.5201
1981,8,3,272,-6.6925
1981,8,4,490,-6.6163
1981,8,5,504,-6.5710
1981,8,6,452,-9.6695
1981,8,7,235,-6.1952
1981,8,8,324,-6.1334
1981,8,9,659,-1.1194
1981,9,1,151,-3.5635
1981,9,2,506,-5.2834
1981,9,3,225,-4.4826
1981,9,4,431,-6.6715
1981,9,5,963,-5.4665
1981,9,6,359,-2.4414
1981,9,7,310,-7.6437
1981,9,8,205,-3.7959
1981,9,9,473,-7.3528
1981,10,1,528,3.3123
1981,10,2,705,4.1847
1981,10,3,484,9.4446
1981,10,4,264,7.2005
1981,10,5,209,9.3547
1981,10,6,559,4.1750
1981,10,7,522,5.2425
1981,10,8,197,8.8526
1981,10,9,168,8.1767
1981,11,1,269,4.2335
1981,11,2,583,4.6003
1981,11,3,524,5.7501
1981,11,4,353,2.1088
1981,11,5,237,-0.0814
1981,11,6,615,1.5972
1981,11,7,616,3.5369
1981,11,8,357,0.7786
1981,11,9,125,0.7287
1981,12,1,138,-1.3012
1981,12,2,247,-2.5650
1981,12,3,629,-1.8891
1981,12,4,487,0.5816
1981,12,5,188,-2.6301
1981,12,6,361,-3.0968
1981,12,7,304,-3.3806
1981,12,8,944,-2.4726
1981,12,9,397,-1.8181
1982,1,1,479,-6.3084
1982,1,2,239,-5.1351
1982,1,3,423,-3.2336
1982,1,4,582,-3.7494
1982,1,5,695,0.9928
1982,1,6,544,-0.9520
1982,1,7,258,-1.6647
1982,1,8,215,-1.6081
1982,1,9,282,0.4180
1982,2,1,232,-7.4618
1982,2,2,797,-8.8243
1982,2,3,428,-4.2727
1982,2,4,235,-2.4207
1982,2,5,477,-5.9899
1982,2,6,464,-2.5306
1982,2,7,245,-4.6355
1982,2,8,419,-2.3697
1982,2,9,433,-6.0434
1982,3,1,473,-2.4090
1982,3,2,421,-2.6474
1982,3,3,227,-3.6688
1982,3,4,529,-0.6946
1982,3,5,494,0.1133
1982,3,6,526,-0.3110
1982,3,7,266,0.4545
1982,3,8,200,-1.4574
1982,3,9,600,1.5015
1982,4,1,149,4.3455
1982,4,2,294,4.6396
1982,4,3,882,5.8341
1982,4,4,501,5.1295
1982,4,5,544,6.3883
1982,4,6,380,4.4792
1982,4,7,444,4.5696
1982,4,8,144,7.6407
1982,4,9,387,6.7690
1982,5,1,352,-6.1625
1982,5,2,344,-4.3717
1982,5,3,654,-5.0240
1982,5,4,584,-2.4204
1982,5,5,227,-3.3592
1982,5,6,563,-2.7291
1982,5,7,375,-5.9753
1982,5,8,372,-5.2483
1982,5,9,247,-5.4093
1982,6,1,97,-3.3046
1982,6,2,414,-3.4786
1982,6,3,420,-0.9493
1982,6,4,449,-3.0474
1982,6,5,427,-0.8605
1982,6,6,332,-2.3042
1982,6,7,541,1.1029
1982,6,8,252,-2.8529
1982,6,9,779,-1.0529
1982,7,1,227,-4.9462
1982,7,2,824,-5.7652
1982,7,3,172,-1.1524
1982,7,4,655,-2.4959
1982,7,5,501,1.2878
1982,7,6,326,0.6915
1982,7,7,375,0.5338
1982,7,8,238,-0.2799
1982,7,9,374,0.1609
1982,8,1,528,14.1665
1982,8,2,452,13.0644
1982,8,3,202,4.6576
1982,8,4,579,15.1079
1982,8,5,449,13.8362
1982,8,6,659,10.3880
1982,8,7,443,15.6086
1982,8,8,252,19.1514
1982,8,9,139,9.1454
1982,9,1,158,1.9902
1982,9,2,552,1.9585
1982,9,3,598,2.1017
1982,9,4,667,3.2849
1982,9,5,525,0.6436
1982,9,6,364,-0.9183
1982,9,7,240,0.7166
1982,9,8,352,0.9446
1982,9,9,250,3.0101
1982,10,1,424,11.8419
1982,10,2,216,10.8734
1982,10,3,318,16.3565
1982,10,4,432,17.9291
1982,10,5,662,11.7729
1982,10,6,615,10.3751
1982,10,7,313,16.5559
1982,10,8,483,13.6166
1982,10,9,231,17.2786
1982,11,1,673,1.3463
1982,11,2,216,3.9654
1982,11,3,227,3.8934
1982,11,4,426,4.3747
1982,11,5,339,7.3212
1982,11,6,563,9.5314
1982,11,7,561,8.7453
1982,11,8,493,10.6620
1982,11,9,182,10.3126
1982,12,1,641,4.0254
1982,12,2,234,1.6566
1982,12,3,256,2.9351
1982,12,4,345,-3.8015
1982,12,5,261,-2.1131
1982,12,6,327,1.4626
1982,12,7,835,2.0078
1982,12,8,406,1.2629
1982,12,9,423,1.9532
1983,1,1,157,7.8221
1983,1,2,457,4.3204
1983,1,3,534,6.9725
1983,1,4,305,1.0242
1983,1,5,519,4.3558
1983,1,6,274,3.4333
1983,1,7,352,1.5574
1983,1,8,466,6.0888
1983,1,9,682,11.0322
1983,2,1,196,5.4086
1983,2,2,483,5.5986
1983,2,3,189,5.8551
1983,2,4,373,3.9062
1983,2,5,917,2.7863
1983,2,6,494,1.4799
1983,2,7,416,4.6779
1983,2,8,496,6.7914
1983,2,9,184,-4.6498
1983,3,1,160,2.4236
1983,3,2,580,4.6581
1983,3,3,454,-2.1126
1983,3,4,370,2.5033
1983,3,5,363,3.8699
1983,3,6,436,3.2381
1983,3,7,456,5.3739
1983,3,8,735,4.4273
1983,3,9,200,3.3857
1983,4,1,268,6.3577
1983,4,2,562,6.7956
1983,4,3,370,8.9235
1983,4,4,451,5.7083
1983,4,5,438,6.5771
1983,4,6,421,7.7121
1983,4,7,346,4.0389
1983,4,8,497,6.0951
1983,4,9,439,7.3640
1983,5,1,348,8.0940
1983,5,2,557,2.8328
1983,5,3,208,-0.6231
1983,5,4,355,2.0295
1983,5,5,667,1.4300
1983,5,6,412,4.3198
1983,5,7,308,4.1364
1983,5,8,818,2.8037
1983,5,9,134,3.2381
1983,6,1,233,2.0909
1983,6,2,300,5.0454
1983,6,3,570,5.5550
1983,6,4,704,3.6132
1983,6,5,535,3.0133
1983,6,6,592,3.9245
1983,6,7,187,1.9414
1983,6,8,429,4.3331
1983,6,9,285,4.8494
1983,7,1,365,-2.3747
1983,7,2,327,-0.6719
1983,7,3,209,-2.5987
1983,7,4,219,0.1731
1983,7,5,591,-4.4991
1983,7,6,428,-6.7214
1983,7,7,897,-4.4378
1983,7,8,432,-4.5262
1983,7,9,408,-4.4086
1983,8,1,518,-3.7283
1983,8,2,496,-3.1789
1983,8,3,400,-1.3978
1983,8,4,340,-2.0462
1983,8,5,523,-0.4253
1983,8,6,899,-0.2538
1983,8,7,215,-1.7593
1983,8,8,231,5.0582
1983,8,9,313,-3.2299
1983,9,1,361,4.1356
1983,9,2,381,1.8754
1983,9,3,364,2.3785
1983,9,4,618,2.2021
1983,9,5,713,2.8281
1983,9,6,310,3.4377
1983,9,7,525,2.6962
1983,9,8,164,-2.1427
1983,9,9,555,0.6698
1983,10,1,589,-8.5168
1983,10,2,361,-4.8799
1983,10,3,221,-4.4348
1983,10,4,680,-2.0011
1983,10,5,523,-5.7452
1983,10,6,520,-5.2521
1983,10,7,361,-5.9594
1983,10,8,658,-0.2577
1983,10,9,117,-0.4522
1983,11,1,351,8.8246
1983,11,2,621,5.7166
1983,11,3,442,4.9222
1983,11,4,459,2.6412
1983,11,5,451,2.4815
1983,11,6,378,7.7356
1983,11,7,763,2.2977
1983,11,8,286,5.4538
1983,11,9,359,1.8396
1983,12,1,456,-1.5439
1983,12,2,742,1.0177
1983,12,3,287,-0.7171
1983,12,4,411,-2.9743
1983,12,5,541,-1.9364
1983,12,6,347,-1.2401
1983,12,7,655,-1.2429
1983,12,8,519,-0.2207
1983,12,9,229,-1.3161
1984,1,1,656,-1.5678
1984,1,2,408,-5.8346
1984,1,3,676,-5.4190
1984,1,4,219,-2.4265
1984,1,5,359,-2.0010
1984,1,6,453,-3.6623
1984,1,7,304,-7.1912
1984,1,8,437,0.9268
1984,1,9,747,1.0371
1984,2,1,266,-5.3765
1984,2,2,909,-6.6445
1984,2,3,628,-6.3103
1984,2,4,481,-7.4755
1984,2,5,455,-4.6457
1984,2,6,219,-7.4364
1984,2,7,359,-0.4078
1984,2,8,408,-5.7298
1984,2,9,561,-2.6055
1984,3,1,289,4.3707
1984,3,2,170,0.9325
1984,3,3,805,3.0431
1984,3,4,325,0.4724
1984,3,5,601,-0.2011
1984,3,6,407,3.5271
1984,3,7,900,1.3500
1984,3,8,283,0.5852
1984,3,9,533,2.5894
1984,4,1,326,0.9788
1984,4,2,271,0.6696
1984,4,3,760,1.7952
1984,4,4,440,-3.1939
1984,4,5,800,0.1387
1984,4,6,283,0.1963
1984,4,7,711,-1.1916
1984,4,8,472,0.5314
1984,4,9,288,-2.9205
1984,5,1,352,-7.2134
1984,5,2,253,-5.6500
1984,5,3,531,-5.9487
1984,5,4,1036,-6.1643
1984,5,5,617,-2.2404
1984,5,6,520,-4.4789
1984,5,7,229,-4.0645
1984,5,8,232,-4.1502
1984,5,9,609,-8.0220
1984,6,1,355,0.3065
1984,6,2,450,6.0530
1984,6,3,529,4.3484
1984,6,4,523,0.3090
1984,6,5,990,2.0542
1984,6,6,627,4.2040
1984,6,7,333,3.2878
1984,6,8,502,3.8629
1984,6,9,98,4.2847
1984,7,1,518,-11.7694
1984,7,2,550,-2.3724
1984,7,3,424,-2.5878
1984,7,4,592,-2.3184
1984,7,5,587,-0.2746
1984,7,6,341,-2.9299
1984,7,7,660,-1.0743
1984,7,8,522,0.5322
1984,7,9,221,-1.7672
1984,8,1,294,16.1186
1984,8,2,579,10.7297
1984,8,3,907,11.2200
1984,8,4,605,11.1907
1984,8,5,525,12.4626
1984,8,6,375,9.3555
1984,8,7,514,13.4163
1984,8,8,443,9.7135
1984,8,9,190,11.9273
1984,9,1,307,1.3548
1984,9,2,565,0.4935
1984,9,3,517,-0.4273
1984,9,4,253,-1.0731
1984,9,5,422,-3.7553
1984,9,6,387,-1.2620
1984,9,7,1096,0.7308
1984,9,8,596,-4.1889
1984,9,9,320,-6.4546
1984,10,1,699,-2.7167
1984,10,2,303,3.1711
1984,10,3,215,-1.7437
1984,10,4,327,1.6905
1984,10,5,880,-0.5144
1984,10,6,472,0.9991
1984,10,7,635,-1.7203
1984,10,8,609,-0.9088
1984,10,9,311,0.3224
1984,11,1,576,-0.7942
1984,11,2,462,-3.4423
1984,11,3,557,0.6535
1984,11,4,830,-1.4930
1984,11,5,291,-4.8982
1984,11,6,810,-2.5350
1984,11,7,463,-1.0074
