year,month,MKT,SMB,HML,RMW,CMA,UMD,HMLM,QMJ,BAB,LIQ,STR,LTR,REG,VOL,SUE,IA,ROE,IMD,NI,BETA,PEAD,FIN,PLS,ABR,ACI,ATO,CEI,CIM,CLA,COP,CP,CTO,DAC,dBE,dCOA,dFIN,dFNL,dII,dLNO,dNCA,dNCO,dNOA,DP,dPIA,dROA,dROE,DUR,dWC,EBP,EM,EP,EPRD,ETL,ETR,GPA,HS,IG,ILE,ILR,IM,IOCA,IR,ISFF,ISQ,IVC,IVFF,IVG,IVQ,NDF,NEI,NOA,NOP,OA,OCA,OCP,OL,OLE,OP,OPA,OPE,52W,PDA,POA,PTA,R1A,R5A,RER,Resid,ROA,RS,SG,SIM,SP,TA,TBI,TV,VHP
2012,10,-0.0176,-0.0091,0.0356,-0.0134,0.0255,0.0014,0.032343296,-0.021094225,0.020223126,0.00352816,0.0025,0.0106,-0.037334,0.0258,0.015729,0.018577,0.004583,0.054,-0.0044,0.0308,0.007,0.0159,-0.025336742,0.002264,0.02085,-0.003122,-0.002298,-0.019835,-0.044479,-0.047871,0.068986,0.012367,-0.075587,0.052577,0.012082,-0.056719,-0.027617,0.054117,-0.016481,0.017697,0.011688,0.043676,-0.010931,0.036579,0.043683,-0.00826,0.039617,-0.052167,0.034662,0.021985,0.03354,-0.057615,0.004863,-0.009992,-0.010757,-0.041745,0.062371,-0.043867,-0.006314,-0.069909,0.056346,-0.010197,-0.02079,-0.013487,0.019232,0.028984,-0.027815,0.033179,-0.021024,-0.026656,-0.046167,0.028897,-0.081961,-0.0103,0.025244,0.020683,-0.006973,0.060371,-0.007162,0.023075,0.014889,-0.027073,-0.038002,-0.003158,-0.030222,-0.031917,-0.006254,0.00721,-0.004415,-0.026144,-0.040214,0.028829,0.073364,0.050602,-0.009424,0.028986,0.023341
2012,11,0.0078,0.0044,-0.0083,0.0065,0.0086,0.0049,-0.009393809,0.012961755,-0.013599795,-0.01710294,0.0091,-0.0068,0.00152,-0.0462,-0.002923,0.008217,0.017154,0.0207,0.0061,0.0033,0.0072,-0.0068,0.014988062,0.005242,0.019279,0.028281,-0.00571,0.015259,-0.006004,-0.018478,-0.009615,0.028295,-0.011414,-0.006581,-0.03576,-0.000471,-0.017051,0.006839,0.026338,0.011886,0.000711,0.028705,-0.028956,0.023756,-0.010543,-0.017962,0.007341,-0.0135,0.008034,-0.025627,0.010539,0.00338,-0.00754,0.028728,0.0127,0.006255,0.021276,0.014208,-0.022712,-0.018329,0.023856,0.006858,0.019038,-0.000337,-0.02114,-0.024022,-0.021065,-0.029148,-0.007854,0.009835,-0.002017,-0.03514,-0.02835,0.020641,-0.006925,0.011252,0.015005,-0.008407,0.00017,-0.010076,0.003945,-0.002193,-0.026793,0.001039,-0.000819,-0.013901,-0.032503,0.004649,-0.00488,0.04554,0.023283,-0.026013,0.022672,0.014306,-0.028999,-0.040831,-0.018832
2012,12,0.0118,0.0192,0.0353,-0.0186,0.0086,-0.0286,0.028455723,-0.024518073,-0.010602962,0.01827545,0.0018,0.0376,-0.026321,-0.0471,-0.028751,-0.008302,-0.019967,0.0565,-0.0056,0.0723,-0.008,-0.0207,0.035689547,-0.00429,-0.024914,-0.000505,-0.040616,0.029486,-0.040899,-0.039128,0.039427,-0.015907,-0.072328,0.013995,-0.016885,-0.045011,0.00066,0.037241,-0.022874,-0.034405,-0.03156,0.031033,-0.029622,-0.011667,-0.010465,-0.037922,0.042438,-0.059513,0.053019,0.019398,0.024608,-0.051572,-0.004935,0.029466,-0.017978,0.034465,0.044203,-0.025458,-0.004708,0.016349,0.01824,0.031478,-0.000628,-0.000949,-0.028125,-0.021363,-0.05167,-0.029439,0.016816,-0.034398,-0.016212,-0.009644,-0.070229,-0.013216,-0.008127,-0.014897,-0.014897,0.052221,-0.02673,-0.010944,-0.065119,-0.033769,-0.038307,-0.036414,-0.020122,0.026048,0.003647,-0.030744,-0.035033,-0.010536,-0.040345,0.024844,0.057445,0.019926,-0.015123,-0.01988,0.001966
2013,1,0.0557,0.0046,0.0095,-0.0193,0.0143,-0.0179,0.011518989,-0.02060854,0.044037559,-0.02567376,-0.0142,0.0334,-0.01638,-0.0229,-0.029045,0.015404,-0.020971,0.085395473,-0.0152,0.0463,0.004,-0.0109,-0.005156309,-0.00647,0.004121,-0.015569,-0.027608,0.026259,-0.049933,-0.043809,0.028479,0.002765,-0.084323,0.032265,0.000328,-0.057777,0.024518,0.069812,0.008506,0.004471,-0.009911,0.092767,-0.028176,-0.002982,-0.035321,-0.02978,0.020857,-0.064986,0.063076,0.023325,0.017766,-0.051284,-0.006372,0.021583,-0.01661,0.024987,0.105114,0.023384,0.008166,0.077148,0.074189,0.025361,0.012277,0.001585,0.00542,-0.024839,-0.088851,-0.030282,0.032226,-0.0577,-0.014576,-0.022032,-0.085616,-0.010387,0.0095,-0.007249,-0.024644,0.080426,-0.038789,-0.015758,-0.043778,-0.013191,-0.008288,-0.016928,0.030101,0.012242,0.008111,-0.004158,-0.054248,-0.013693,-0.087784,0.015717,0.060233,0.059283,-0.01511,-0.015554,0.021026
2013,2,0.0129,-0.0029,0.001,-0.0066,0.0057,0.0129,-0.000963302,0.004647655,0.018631125,-0.00822369,-0.0119,4.00E-04,0.004262,0.0463,0.010115,0.007541,0.001036,0.003333643,0.0103,-0.0306,0.0162,0.0309,-0.011646253,0.018986,-0.000718,-0.009985,0.024248,0.006141,0.00946,0.004316,0.013273,-0.013804,-0.012663,0.027293,-0.004005,-0.006704,-0.007834,0.004203,0.024149,0.005352,0.009972,0.042174,-0.004816,0.024218,0.028792,0.028707,-4.90E-05,-0.018929,0.016156,-0.001127,0.000521,0.004321,-0.006997,0.005027,-0.015862,-0.004326,0.007304,0.08055,0.033133,0.004863,0.032976,-0.007325,0.015049,0.013817,0.01522,0.033319,0.002486,0.03474,-0.018711,-0.021416,0.012066,0.018024,-0.00506,0.031657,0.038069,0.001026,0.012322,0.024569,-0.014314,-0.004876,0.016466,0.029732,0.015281,0.011475,-0.021658,-0.003815,0.007049,0.011325,-0.023112,0.012127,0.005545,0.018754,0.018575,0.027022,0.011126,0.03249,0.000728
2013,3,0.0403,0.0087,-0.0023,0.0013,0.0137,0.0192,-0.002580959,-0.004445635,0.023427729,0.00640896,-0.0186,0.0129,-0.01161,-0.0123,0.003369,0.01292,0.00487,-0.016422601,0.0022,0.0059,0.0082,0.009,-0.018511422,0.033709,0.003219,0.000165,0.006813,0.020006,-0.031138,-0.026972,0.019834,0.006479,-0.011761,0.049836,0.014597,-0.021244,-0.006839,0.007828,0.009399,0.016986,0.03246,0.033386,0.00097,0.030501,0.022493,0.026656,-0.004641,-0.016382,0.017344,0.001841,0.014591,-0.017736,-0.001566,-0.029963,0.008219,-0.016325,0.01379,0.034867,0.04011,0.022447,0.015412,0.004174,0.000299,0.013761,0.015341,-0.004277,0.015698,-0.014805,-0.005307,-0.028812,0.006072,0.035636,-0.012883,0.037099,0.025224,0.015471,-8.20E-05,0.049076,0.002155,0.007358,-0.00551,0.002877,-0.009845,0.000464,-0.009087,-0.022364,0.003871,0.021016,-0.026887,-0.021672,-0.022688,-0.003108,0.028901,0.04154,-0.007174,-0.000462,-0.015485
2013,4,0.0155,-0.0224,0.005,0.0027,0.0039,0.0022,-0.001610815,-0.009451106,0.016822638,-0.0182782,-0.0119,-0.0036,-0.002819,-0.0127,-0.012501,0.001152,-0.010136,0.044018306,-0.0166,-0.0043,-0.0225,-3.00E-04,-0.022728549,-0.022928,0.016667,0.045398,-0.005897,0.012088,0.010931,0.005297,0.013181,-9.10E-05,-0.000897,0.019878,0.012146,-0.01231,-0.029612,0.027425,-0.006171,0.005125,0.021371,0.014287,0.050113,0.006039,-0.012401,-0.029446,-0.010999,-0.016935,-0.015591,0.01088,-0.018027,0.00589,-0.010295,-0.01829,-0.010843,-0.016368,0.007676,0.019867,0.03209,0.076995,0.00093,-0.00257,0.007611,0.012635,-0.000817,0.005832,-0.011935,-0.002829,-0.016612,-0.024321,0.017844,0.036357,0.016252,0.047522,0.01227,0.007032,-0.002666,0.030222,0.031426,-0.009962,0.015641,0.003257,0.004844,0.0576,-0.019475,-0.01398,0.036338,-0.002059,-0.018543,0.002972,-0.003668,0.017983,-0.023303,0.034606,-0.006374,0.009015,0.027711
2013,5,0.028,0.0208,0.0267,-0.0199,-0.0093,-0.0202,0.012871754,0.002132053,-0.014937348,0.00380257,0.0164,0.0334,-0.014219,-0.0653,0.013373,-0.016526,-0.003975,0.075375641,0.0249,0.0619,-0.0012,-0.0215,-0.001216514,0.011019,0.010748,0.053082,-0.039614,-0.029902,-0.014195,-0.015845,0.040832,0.026572,-0.000138,-0.018305,-0.021894,0.013773,0.000263,0.004036,0.02309,0.011582,0.021492,0.014654,-0.082826,-0.01515,-0.006042,-0.018205,0.049585,-0.025649,0.039957,0.019828,0.080365,-0.024839,0.035076,0.043321,0.018354,0.043872,-0.013057,0.028694,-0.013743,-0.000167,0.026695,0.03394,-0.022391,-0.011574,-0.028559,-0.065841,-0.033308,-0.068737,0.008526,0.014153,0.038365,-0.021158,-0.022706,0.0112,-0.021919,0.010338,0.012759,-0.009026,-0.026459,-0.050196,-0.034664,-0.012757,-0.061071,-0.031643,-0.065022,0.000581,-0.026733,-0.012125,-0.039107,0.001391,-0.02469,0.0127,0.038849,-0.013929,-0.010545,-0.073302,0.006642
2013,6,-0.012,0.0156,5.00E-04,-0.0039,1.00E-04,0.0052,0.000584167,0.013508534,0.020924949,-0.01314133,0.005,-0.0064,0.005964,0.005,-0.005385,0.007006,-0.001341,-0.061057949,-0.0085,-0.0213,0.0164,-1.00E-04,0.000237548,0.031494,-0.024737,-0.006901,0.00696,-0.018591,-0.013052,-0.024035,-0.012764,-0.005367,-0.029119,0.022932,-0.016975,-0.018614,-0.00778,0.005085,-0.000736,-0.009843,0.001577,0.022588,0.014794,-0.005063,0.032413,0.027015,-0.008072,-0.035768,-0.010447,-0.024339,-0.029908,0.003624,-0.008069,0.005152,-0.005455,0.006053,0.044336,0.044181,-0.017812,0.088649,0.032283,-0.025916,0.038705,-0.000309,-0.017379,-0.011767,-0.035792,-0.015335,-0.002952,0.00379,-0.002183,0.00108,-0.006012,0.02039,0.03328,-0.002249,-0.01446,0.043478,-0.027672,-0.002941,0.059243,0.021362,0.028135,0.025508,-0.026329,0.019074,-0.035603,0.030441,-0.02272,0.027452,0.011887,-0.015443,-0.008164,0.029325,0.009225,0.002096,-0.025309
2013,7,0.0565,0.0181,0.0057,-0.0135,0.0053,0.0175,0.006660625,-0.010508589,0.017874477,0.00307335,0.0192,0.0169,-0.01124,-0.0403,0.016273,0.006474,-0.004746,0.069484959,-0.0722,0.0203,0.0136,-0.0135,0.020529581,0.019021,0.012377,-0.000425,-0.022658,-0.002215,-0.009245,-0.007128,-0.026837,0.018121,-0.015279,-0.018604,-0.03724,-0.008786,0.00872,-0.018128,-0.014767,-0.006691,-0.015153,-0.019761,-0.019983,0.005022,0.00622,-0.010384,-0.019669,0.012725,0.005231,-0.043252,-0.017747,0.017297,0.04173,-0.040312,0.007573,-0.000785,-0.01292,0.056822,0.038204,0.026582,-0.023795,0.000554,-0.029928,-0.019357,0.016006,-0.022489,-0.045371,-0.03958,0.002847,-0.003148,-0.026894,-0.024846,-0.029482,0.028936,-0.039945,0.003657,-0.003566,0.000104,-0.00438,-0.045653,-0.061067,-0.015274,-0.007305,-0.014352,-0.03434,0.016414,-0.055306,0.006112,-0.030169,0.013075,0.030558,0.00234,0.010238,-0.02549,0.007857,-0.023353,0.003572
2013,8,-0.0271,-7.00E-04,-0.0268,0.0067,-0.0216,2.00E-04,-0.008997003,0.008629835,-0.003742496,0.01378439,-0.0081,-0.0135,0.001587,-0.0409,0.012619,-0.017841,0.005497,-0.040291791,0.0079,0.0226,0.0068,-0.0294,0.010262765,-0.009172,-0.010987,0.018241,0.002228,0.059661,-0.002089,-0.008038,-0.017929,-0.005896,0.02695,-0.014538,-0.043088,0.042916,-0.010843,-0.052305,-0.010625,-0.006662,-0.011452,-0.025928,-0.024959,-0.028589,-0.020207,0.010279,-0.01571,0.002328,-0.018943,-0.021061,-0.052171,-0.011497,-0.003583,-0.005403,0.009693,0.012861,-0.031087,-0.01502,0.016236,-0.030915,-0.032525,0.000604,-0.007054,-0.003545,-0.011731,-0.054904,0.004477,-0.037216,-0.009356,0.002637,0.015374,-0.003535,0.024684,-0.045285,-0.02594,-0.019355,-0.010996,0.013984,0.02447,-0.015294,-0.074192,-0.017527,-0.006568,-0.014721,-0.012166,0.005063,0.018245,-0.027107,0.019371,-0.00033,0.03491,-0.012935,-0.038341,-0.043806,0.027442,-0.034091,-0.011921
2013,9,0.0377,0.0265,-0.0123,-0.0056,-0.014,0.0307,-0.013989587,-0.008069312,0.007660473,-0.02251144,-0.0046,2.00E-04,-0.010133,-0.0757,0.011552,-0.007254,-0.009967,0.016543468,-0.0417,0.0654,0.0125,-0.0227,0.02277562,0.031783,0.007871,0.009015,-0.023655,-0.025233,-0.027697,-0.036744,-0.028626,0.020354,0.012983,0.012169,-0.002097,-0.029322,-0.015099,0.026601,-0.03006,-0.024693,-0.033962,0.01306,-0.017988,-0.028375,0.018034,-0.002309,-0.030462,-0.002826,0.018827,-0.054026,-0.040975,-0.034087,0.024368,-0.033475,0.033785,0.020532,0.034999,0.006137,-0.020202,0.066116,0.021512,-0.027384,0.007275,0.01124,-0.019707,-0.017652,-0.032104,-0.019439,-0.017649,0.014066,-0.009605,-0.024064,-0.011953,0.026751,-0.033532,0.000804,-0.025288,-0.024703,-0.020924,-0.031705,0.037267,-0.010697,-0.028615,0.012874,0.037451,0.005764,0.010341,0.022143,-0.023874,0.002863,0.021934,-0.023241,-0.015674,0.02502,-0.008002,-0.034004,-0.055368
2013,10,0.0418,-0.015,0.0126,0.0276,0.0092,8.00E-04,0.007244411,0.015389261,0.028890348,-0.02143967,-0.0014,0.003,0.007823,0.0564,0.021382,0.011611,0.01337,0.025980323,0.0311,-0.0109,0.0076,0.0553,0.025585567,-0.020858,-0.038784,0.005523,0.056221,0.004623,0.048685,0.042503,0.012385,0.014472,0.007549,-0.019191,0.014797,0.008121,0.028109,-0.015051,0.022731,0.002219,0.037419,0.000393,0.020968,0.017316,-0.005613,0.013007,0.006542,0.019404,0.004278,0.020763,0.000906,-0.015926,-0.018326,-0.010468,0.01466,0.014456,-0.029388,0.037638,-0.009817,-0.027156,-0.040296,0.047023,-0.004196,0.002059,0.000672,0.042314,0.028866,0.045715,0.015971,-0.009615,0.003144,0.053098,0.034946,-0.042094,0.041383,-0.003446,0.055893,0.026772,-0.00614,0.055329,-0.01915,0.022074,0.044918,0.007028,-0.000633,0.048077,0.016302,-0.001748,0.060026,0.037046,0.005856,-0.01532,0.041167,-0.007694,0.015452,0.061163,0.027426
2013,11,0.0313,0.014,0.0028,0.0016,4.00E-04,0.0044,-0.005184703,0.015511804,0.01940357,-0.02736205,0.0067,0.0035,0.012051,-0.0076,0.004768,0.000148,0.015473,0.040633144,0.0388,0.0024,-0.0063,0.0079,0.025377865,-0.025861,-0.00279,0.059555,-0.004238,0.017556,0.030418,0.036648,-0.002294,0.047558,0.012461,-0.015419,-0.004232,0.026335,0.001273,-0.004303,0.030612,0.041172,0.031864,0.013502,-0.008899,0.023542,-0.034435,-0.027893,-0.004358,0.01082,-0.008444,0.028134,0.051741,0.044685,-0.003478,-0.030852,0.033934,-0.028682,-0.018819,0.04374,-0.004667,0.055073,-0.019522,-0.026052,0.018058,0.019027,-0.007475,0.000589,-0.00661,-0.003256,-0.001391,0.010128,0.038702,0.003792,0.000282,0.044245,0.02958,0.042154,-0.009224,-0.008335,0.026731,0.007554,-0.012831,0.02092,-0.026496,0.014938,0.020895,-0.010761,0.014929,0.00187,0.012599,0.020097,-0.003524,0.023086,0.035736,0.008666,-0.012376,-0.001301,0.053616
2013,12,0.0281,-0.0044,-1.00E-04,-0.0046,8.00E-04,2.00E-04,-0.005092755,-0.014445461,0.002799152,-0.00246068,0.0135,-0.0105,-0.017385,-0.0165,0.010305,0.007392,-0.001739,0.003585396,-0.0402,0.0483,-0.0091,0.0016,0.018164328,-0.009547,0.008676,-0.012225,-0.010648,-0.037393,-0.001597,-0.007807,-0.019332,-0.008199,-0.010634,0.004808,0.00642,-0.011992,0.008201,-0.01095,-0.027558,-0.027566,-0.025623,-0.004472,-0.00176,-0.024407,0.024952,0.011712,0.011427,0.013259,0.004118,-0.000758,0.004975,-0.003789,0.02328,0.001852,-0.021675,-0.006922,0.005309,-0.002011,-0.002719,0.005119,0.01001,0.02872,0.016349,0.014961,0.001099,-0.03506,0.008493,-0.04708,0.009505,-0.003864,-0.003385,-0.005202,-0.010517,-0.014492,0.005445,-0.009064,0.00373,-0.018472,-0.030895,-0.016311,-0.004015,0.003688,-0.012835,-0.007504,0.010193,0.004873,-0.024665,-0.03385,-0.005792,0.001636,0.008893,-0.033785,0.002249,0.001659,0.000318,-0.047862,-0.003803
2014,1,-0.0332,0.0059,-0.0202,-0.0388,-0.0143,0.0171,-0.00901427,-0.036497232,0.020306945,0.0302487,0.0033,0.0116,0.003524,-0.0736,-0.003291,-0.002918,-0.023112,-0.019670457,-0.0449,-0.0128,0.001,-0.0544,0.032949251,0.036554,0.012027,-0.001557,-0.02184,-0.041144,-0.027525,-0.03644,-0.046212,-0.046783,0.048794,-0.025936,0.022719,-0.006696,-0.030605,0.021355,-0.032318,-0.028457,-0.039624,0.002358,-0.020628,0.003793,0.029012,0.012481,-0.058849,0.000261,0.008745,-0.05964,-0.083274,0.005799,-0.049061,0.021268,-0.065116,0.03911,0.049519,0.017202,-0.011285,0.000949,0.017792,0.008217,-0.028619,-0.015724,0.026695,-0.019588,0.00714,-0.02545,-0.023082,0.00556,-0.008616,-0.077693,0.021554,-0.03266,-0.032562,-0.020016,-0.077991,-0.053655,-0.011449,-0.108558,0.018793,0.011839,-0.000702,-0.027677,0.049382,0.055621,-0.002227,-0.001813,-0.051153,0.004863,0.045382,-0.040977,-0.02121,0.010053,-0.026066,-0.0212,-0.080831
2014,2,0.0465,0.0016,-0.0031,-0.0023,-0.0048,0.0207,-0.009496538,-0.00735855,-0.001822065,-0.0082165,-0.0019,-0.013,-0.000343,-0.0524,-0.002376,-0.006297,-0.014762,0.012461101,-0.0192,0.0497,0.0151,-0.0074,0.033743824,0.030515,0.017357,-0.001134,-0.016505,-0.008577,-0.025353,-0.026086,-0.012988,-0.010888,-0.002966,0.012054,0.010543,0.00323,-0.015601,0.005958,-0.012499,-0.007281,-0.014342,-0.00455,-0.026186,-0.009623,-0.025687,-0.028662,-0.008734,0.010709,-0.001796,-0.013509,-0.006636,-0.018772,0.010635,-0.017028,0.010963,0.011562,-0.005432,0.004455,0.02748,0.02634,0.006214,-0.013162,0.019976,0.020479,0.025991,-0.040511,-0.00036,-0.037559,-0.020581,0.002606,-0.007765,-0.019993,-0.003548,0.011318,-0.011785,-0.018407,-0.022747,0.003791,-0.002212,-0.025289,-0.012676,-0.017683,-0.029962,-0.011931,-0.00802,-0.00604,-0.008303,-0.000994,-0.032557,0.019538,0.026646,0.02635,-0.018061,0.00041,-0.022645,-0.042921,-0.010591
2014,3,0.0043,-0.0113,0.0492,0.0211,0.0198,-0.0329,0.034415816,0.014996407,0.015661182,0.03065507,0.0266,0.0291,0.015414,0.0969,0.000497,0.027038,0.017701,-0.00070899,0.0706,-0.0218,-0.0152,0.0574,0.004178469,-0.034923,0.000744,-0.027356,0.017658,-0.05461,0.008723,0.022135,0.077798,-0.008648,-0.019151,0.027725,0.039607,0.016845,0.018924,0.011423,0.026982,0.03057,0.03585,0.008421,0.044221,0.014994,0.018304,0.024836,0.080256,-0.032101,0.049554,0.097328,0.047597,0.005691,-0.03366,0.028849,-0.029624,0.014505,0.014348,-0.025659,-0.035931,-0.01781,-0.016755,0.068397,-0.012126,-0.019529,0.036741,0.072121,0.048829,0.076005,0.017707,-0.012794,0.007208,0.058338,0.009988,-0.029826,0.102299,0.01833,0.061557,0.043029,0.017723,0.069475,-0.004645,-0.031529,0.023428,0.019576,-0.032259,-0.03762,0.026122,-0.010069,0.038227,-0.04633,-0.070578,-0.015711,0.055694,-0.011586,0.023742,0.097355,0.062653
2014,4,-0.0019,-0.0413,0.0114,0.0345,0.0103,-0.0389,0.024334649,0.00328644,0.00194134,-0.05016133,-0.021,0.0013,0.006894,0.0815,-0.014808,0.008015,0.010756,-0.02249513,0.022,-0.0333,-0.0305,0.024,-0.006649726,-0.01853,-0.011308,-0.056541,0.016876,0.040718,0.021717,0.026316,0.048066,-0.021805,-0.06679,-0.018941,0.006697,0.011937,-0.002445,-0.036108,-0.010437,-0.004202,-0.0077,-0.047251,-0.003168,-0.004205,-0.009006,0.004126,0.073198,-0.015957,0.021055,0.066589,0.050631,-0.002448,-0.005321,0.031481,-0.026701,-0.005357,-0.041439,-0.029086,0.015605,-0.011816,-0.028707,0.026611,0.000432,-0.003627,0.028281,0.098147,0.018444,0.094512,-6.20E-05,-0.028269,-0.055973,0.044807,-0.019621,-0.072558,0.075891,0.002655,0.086404,0.015005,0.015802,0.073314,0.021548,-0.048988,-0.002802,-0.018795,-0.025309,-0.017534,0.032897,-0.032524,0.05419,-0.029941,-0.04849,0.020514,0.018278,-0.048513,0.046091,0.116754,0.08143
2014,5,0.0206,-0.0189,-0.0013,5.00E-04,-0.0101,0.0088,-0.004387289,0.001725414,0.010755474,0.002851,0.0047,-0.007,0.005021,-0.0087,0.007116,-0.009378,-0.006562,0.009591862,-0.002,0.0024,0.0062,-0.0039,0.015333486,0.012881,-0.009584,0.013346,0.013021,0.00318,0.008154,0.004929,-0.007736,0.002325,0.002614,-0.007959,-0.006681,0.022369,-0.002251,-0.004105,-0.013422,-0.015098,-0.019327,-0.007047,-0.026639,-0.016856,0.010014,0.020727,-0.013935,-0.001931,-0.012369,-0.014615,-0.053398,-0.01384,0.015521,-0.011884,-0.001029,0.031484,-0.015135,0.023047,-0.048393,0.038213,-0.035614,-0.006027,0.018195,0.016145,0.022726,0.002926,-0.00234,-0.000334,-0.00778,0.011381,0.01394,0.002305,0.002974,-0.007134,-0.001412,-0.01558,0.010194,-0.012188,0.017359,-0.010062,0.039134,0.001226,0.015079,-0.029761,0.005756,0.008881,-0.014495,-0.002125,0.01964,0.007202,0.012986,-0.019615,-0.00305,-0.011338,-0.012956,-0.021225,-0.02049
2014,6,0.0261,0.031,-0.0069,-0.0188,-0.0199,0.0069,-0.002620486,-0.018020729,-0.003977994,0.01490484,-0.0051,0.004,0.002626,-0.0869,-0.001453,-0.026584,-0.025842,-0.009892085,-0.0409,0.023,6.00E-04,-0.0406,0.023469066,-0.028004,-0.010366,-0.015549,-0.031394,-0.017457,-0.042727,-0.049081,0.007546,-0.030235,-0.000297,-0.005363,0.00692,-0.016524,-0.017627,-0.008641,-0.049069,-0.028337,-0.035267,-0.01949,-0.01536,-0.05346,0.018323,0.01622,-0.010891,0.009811,0.035603,-0.000279,-0.016644,-0.044639,0.01841,-0.023664,-0.035346,0.046937,0.0153,-0.01409,-0.028166,-0.042916,-0.000457,0.029226,-0.005144,-0.000887,0.025366,-0.080226,-0.013361,-0.081149,-0.013395,-0.012495,-0.019813,-0.039034,0.017013,-0.01676,-0.00763,-0.046941,-0.079937,-0.000853,-0.021016,-0.077017,-0.041242,-0.023972,-0.002809,-0.012908,0.044418,-0.0029,-0.03398,-0.000644,-0.086885,0.014189,0.005309,-0.007962,-0.034256,-0.00436,0.001512,-0.099116,-0.022682
2014,7,-0.0204,-0.0426,-2.00E-04,0.009,0.0047,-0.0016,0.002014955,0.011102875,0.01017485,-0.00350738,0.0265,0.0024,0.012346,0.0358,0.014773,0.007158,0.011954,0.026684373,0.0596,-0.0247,0.0059,0.0134,0.010294833,0.02389,-0.019408,0.045898,0.03245,0.008074,0.049277,0.050639,-0.003347,0.029608,0.051601,-0.005696,-0.017318,0.022623,0.012168,-0.0086,-0.004226,-0.001096,-0.010154,-0.013385,0.027127,-0.006687,0.00422,8.30E-05,-0.007803,-0.002316,-0.032462,0.004569,-0.002289,-0.004505,-0.01662,0.023658,0.023168,0.014397,-0.012333,0.008172,-0.035962,0.027239,-0.01761,-0.029182,-0.009895,-0.005566,0.000277,0.037015,-0.049197,0.031917,0.020423,-0.004286,0.040764,0.058857,0.040201,-0.013067,-0.00302,0.009391,0.038978,0.051418,0.046241,0.033933,0.020307,0.042234,0.020918,0.016602,-0.00687,-0.005418,0.047618,-0.010928,0.04252,0.009763,0.015583,-0.002615,0.012338,-0.018219,0.026039,0.033994,0.016555
2014,8,0.0424,0.003,-0.0043,-0.0064,-0.0068,0.0082,-0.0098923,-0.002616614,0.016622063,0.00314883,0.0161,-0.0135,0.00233,-0.0414,0.008116,-0.009247,0.001376,0.029037487,0.0103,0.0217,-0.011,-0.0139,0.018503124,-0.026552,0.009798,0.015631,-0.026269,-0.029145,-0.013457,-0.015696,-0.051093,-0.006521,0.001974,-0.002904,-0.011678,0.003522,0.019925,-0.000402,0.000432,-0.02717,-0.014882,-0.009041,0.001708,-0.008893,0.008146,0.006362,-0.035491,0.017786,-0.009828,-0.0463,-0.028519,0.019189,0.010338,-0.02463,-0.020289,-0.015888,0.022698,-0.014984,0.000441,0.009825,0.027465,-0.008124,-0.020957,-0.025208,-0.01226,-0.004262,-0.010408,0.003213,0.022374,0.000651,0.00079,-0.017849,0.002018,-0.000395,-0.049897,0.002484,-0.029913,-0.01015,0.006745,-0.054701,-0.01547,-0.006047,-0.003795,-0.023543,-0.013773,-0.018382,0.002939,-0.013374,-0.018097,0.013896,0.034228,-0.030615,-0.002424,-0.018979,-0.013507,-0.011494,-0.03976
2014,9,-0.0197,-0.0372,-0.0136,0.013,-0.005,0.005,-0.025027733,0.035666594,0.024661383,0.02115319,-0.0019,-0.0109,0.021813,0.0509,0.012114,-0.003111,0.030595,0.008758317,0.0369,-0.069,0.0302,0.0269,0.017577789,0.036309,0.009374,0.023334,0.030773,0.015129,0.066862,0.068996,-0.024461,0.01488,0.014614,-0.005428,0.007181,0.02725,0.02005,0.012276,0.024452,0.038562,0.029063,0.015633,0.021708,0.023565,0.018609,0.00463,-0.038968,-0.015192,-0.0547,-0.019516,-0.025595,0.054143,-0.010013,0.021147,0.029623,0.007448,-0.014,0.038656,-0.004807,0.05932,0.005186,-0.028615,0.005537,0.0208,-0.023117,0.025374,-0.028231,0.024901,0.019454,0.00138,0.054508,0.039537,-0.025311,0.052146,-0.029023,0.013582,0.034595,0.025917,0.03398,0.042231,0.051116,0.022366,-0.033004,0.01916,0.012914,0.010303,0.037367,-0.009211,0.032771,0.004602,0.002957,0.042661,-0.048624,-0.008314,-0.015415,0.029308,-0.006639
2014,10,0.0252,0.0377,-0.0185,-0.005,-0.0014,-6.00E-04,-0.024236325,0.042339376,0.020794149,0.04231954,-0.026,-0.0322,-0.001556,-0.0187,0.015945,0.005516,0.017167,0.011723953,-0.005,-0.0401,0.0248,0.0151,0.03992752,0.012147,0.031155,0.025803,-0.001758,0.055122,0.026003,0.035276,-0.032883,0.013092,0.009137,-0.004193,-0.036828,-0.019694,-0.003383,0.007199,0.045525,0.005476,0.016495,0.004954,0.01782,0.037961,0.021308,-0.002687,-0.016612,-0.031479,-0.028818,-0.034991,-0.006992,0.052661,0.009266,-0.011157,-0.001049,-0.014113,0.018182,0.001261,0.074907,0.061963,0.011119,-0.028835,0.014854,0.006321,0.013489,0.014303,-0.019646,0.011116,-0.009429,0.034789,0.012932,-0.005744,-0.050539,0.082977,-0.042384,0.045073,-0.008513,0.002082,0.042725,-0.002699,0.003475,0.009374,-0.035192,-0.027348,-0.028316,-0.050956,0.019248,-0.01925,0.025988,0.022015,0.018399,0.056432,0.003649,-0.000695,-0.028642,0.008349,-0.025496
