year,month,rank_EPRD,nstocks,ret_vw
1999,4,7,169,10.9574
1999,4,8,170,10.8116
1999,4,9,148,9.8271
1999,4,10,178,5.5332
1999,5,1,196,-3.9596
1999,5,2,200,0.0362
1999,5,3,195,-0.0785
1999,5,4,176,1.5613
1999,5,5,195,-1.9123
1999,5,6,150,-1.0512
1999,5,7,168,-2.4800
1999,5,8,169,2.0962
1999,5,9,146,2.4302
1999,5,10,175,1.4944
1999,6,1,196,8.6063
1999,6,2,200,4.1377
1999,6,3,194,-1.3701
1999,6,4,174,3.7470
1999,6,5,195,7.8020
1999,6,6,149,1.3077
1999,6,7,167,5.5189
1999,6,8,169,4.6714
1999,6,9,145,3.6057
1999,6,10,173,1.3824
1999,7,1,202,-4.7836
1999,7,2,186,1.3474
1999,7,3,205,-0.2627
1999,7,4,197,-1.5002
1999,7,5,192,-1.5868
1999,7,6,180,-1.5754
1999,7,7,153,-2.3892
1999,7,8,188,-2.8408
1999,7,9,144,-2.1748
1999,7,10,196,-6.0170
1999,8,1,201,2.5825
1999,8,2,186,3.8977
1999,8,3,202,-3.0960
1999,8,4,195,1.4283
1999,8,5,189,-1.4748
1999,8,6,179,-5.7568
1999,8,7,152,-1.7496
1999,8,8,188,-6.3331
1999,8,9,140,-0.1830
1999,8,10,194,-3.3692
1999,9,1,200,-1.8024
1999,9,2,186,-5.0828
1999,9,3,200,-6.8225
1999,9,4,192,-2.3292
1999,9,5,188,1.7537
1999,9,6,176,-1.1384
1999,9,7,149,-2.7977
1999,9,8,187,-4.2347
1999,9,9,139,-3.2197
1999,9,10,190,-3.8479
1999,10,1,199,8.0765
1999,10,2,185,5.7313
1999,10,3,198,6.2312
1999,10,4,187,1.0673
1999,10,5,186,9.5724
1999,10,6,172,5.4350
1999,10,7,147,0.4479
1999,10,8,183,6.2311
1999,10,9,138,-8.9369
1999,10,10,188,3.2060
1999,11,1,197,3.0519
1999,11,2,183,4.2113
1999,11,3,197,1.0437
1999,11,4,187,2.2023
1999,11,5,182,-1.3182
1999,11,6,169,-0.7787
1999,11,7,145,1.5006
1999,11,8,183,-2.4027
1999,11,9,137,2.5091
1999,11,10,184,7.6187
1999,12,1,196,12.1048
1999,12,2,183,4.0505
1999,12,3,196,4.8261
1999,12,4,182,-0.5015
1999,12,5,178,9.3988
1999,12,6,168,-0.7605
1999,12,7,145,5.2642
1999,12,8,180,0.1534
1999,12,9,137,7.7352
1999,12,10,182,1.8323
2000,1,1,196,-8.9659
2000,1,2,183,7.6183
2000,1,3,193,-2.0527
2000,1,4,183,0.6422
2000,1,5,177,-5.2424
2000,1,6,165,-3.1052
2000,1,7,142,-4.9792
2000,1,8,179,-10.7689
2000,1,9,136,-3.8839
2000,1,10,180,-2.4003
2000,2,1,195,-2.1393
2000,2,2,183,5.1383
2000,2,3,193,-2.8452
2000,2,4,183,-2.0387
2000,2,5,177,-3.4160
2000,2,6,160,-6.4705
2000,2,7,142,0.4920
2000,2,8,177,-5.2740
2000,2,9,133,-6.3796
2000,2,10,178,-1.0618
2000,3,1,194,10.6934
2000,3,2,181,7.4453
2000,3,3,191,7.4337
2000,3,4,183,0.7348
2000,3,5,175,12.5796
2000,3,6,160,11.8918
2000,3,7,142,5.4019
2000,3,8,174,6.9274
2000,3,9,132,10.3161
2000,3,10,177,5.8775
2000,4,1,194,-5.3790
2000,4,2,181,-0.3560
2000,4,3,189,-0.0550
2000,4,4,183,-0.3167
2000,4,5,175,1.4847
2000,4,6,157,1.9653
2000,4,7,142,1.1419
2000,4,8,170,0.2491
2000,4,9,130,-2.6758
2000,4,10,176,-7.5806
2000,5,1,194,-2.8269
2000,5,2,179,-1.7801
2000,5,3,187,-0.7391
2000,5,4,181,1.0266
2000,5,5,174,1.4321
2000,5,6,156,-3.0575
2000,5,7,141,0.6871
2000,5,8,170,-5.7355
2000,5,9,129,-1.3705
2000,5,10,174,-14.6658
2000,6,1,193,10.0091
2000,6,2,179,7.4122
2000,6,3,185,0.9591
2000,6,4,181,-1.0762
2000,6,5,173,-1.6055
2000,6,6,154,2.2755
2000,6,7,141,-1.5562
2000,6,8,166,4.7156
2000,6,9,127,-1.1105
2000,6,10,171,-7.4172
2000,7,1,178,-4.8440
2000,7,2,181,-3.5923
2000,7,3,183,-1.4672
2000,7,4,181,-4.8569
2000,7,5,170,-3.7085
2000,7,6,197,-4.1695
2000,7,7,140,0.1155
2000,7,8,167,3.4035
2000,7,9,141,-4.4901
2000,7,10,185,0.6576
2000,8,1,178,2.2062
2000,8,2,180,6.9417
2000,8,3,181,2.4247
2000,8,4,178,11.6635
2000,8,5,170,7.8446
2000,8,6,193,4.8942
2000,8,7,139,1.3791
2000,8,8,166,7.5328
2000,8,9,139,3.2552
2000,8,10,184,9.2083
2000,9,1,178,-5.1419
2000,9,2,179,-13.2967
2000,9,3,177,3.2000
2000,9,4,175,1.3472
2000,9,5,169,-3.1029
2000,9,6,193,3.7719
2000,9,7,138,-2.4137
2000,9,8,164,-2.3742
2000,9,9,139,-6.6141
2000,9,10,184,-9.8687
2000,10,1,178,-0.3016
2000,10,2,174,1.5432
2000,10,3,176,2.6589
2000,10,4,172,-1.6842
2000,10,5,167,0.4063
2000,10,6,187,7.1729
2000,10,7,136,4.4624
2000,10,8,162,5.1389
2000,10,9,137,-0.5276
2000,10,10,184,-10.0830
2000,11,1,178,-7.5393
2000,11,2,173,-6.8414
2000,11,3,175,-3.5710
2000,11,4,171,-0.7201
2000,11,5,164,-9.4864
2000,11,6,185,-1.9739
2000,11,7,135,-3.9130
2000,11,8,161,-4.8342
2000,11,9,134,-11.2033
2000,11,10,182,-9.2612
2000,12,1,178,-2.6831
2000,12,2,172,-3.9020
2000,12,3,175,3.2609
2000,12,4,169,5.4409
2000,12,5,163,1.8948
2000,12,6,182,0.0893
2000,12,7,133,1.4049
2000,12,8,160,2.4635
2000,12,9,129,9.1115
2000,12,10,180,-2.4592
2001,1,1,178,9.2280
2001,1,2,172,2.1536
2001,1,3,173,-0.8851
2001,1,4,167,-5.8383
2001,1,5,162,-1.0939
2001,1,6,181,3.0226
2001,1,7,131,0.4775
2001,1,8,155,0.4022
2001,1,9,126,6.9320
2001,1,10,179,20.1498
2001,2,1,178,-12.6104
2001,2,2,172,-9.2159
2001,2,3,172,-0.8810
2001,2,4,167,-6.2383
2001,2,5,159,-4.5426
2001,2,6,180,-1.6494
2001,2,7,126,-0.6432
2001,2,8,154,0.6308
2001,2,9,125,-4.3467
2001,2,10,177,-7.5765
2001,3,1,177,-5.5818
2001,3,2,172,-8.2861
2001,3,3,169,-3.4139
2001,3,4,166,-6.5750
2001,3,5,159,-6.2946
2001,3,6,178,-2.7237
2001,3,7,126,-2.6296
2001,3,8,154,-4.9845
2001,3,9,123,-1.0575
2001,3,10,176,-4.3331
2001,4,1,176,9.5134
2001,4,2,172,6.9403
2001,4,3,167,5.3095
2001,4,4,165,1.3862
2001,4,5,157,12.9981
2001,4,6,178,3.3812
2001,4,7,126,7.2913
2001,4,8,152,5.2672
2001,4,9,123,6.2396
2001,4,10,173,10.4980
2001,5,1,176,1.0536
2001,5,2,172,-1.5561
2001,5,3,165,0.9904
2001,5,4,165,0.6624
2001,5,5,156,-0.6590
2001,5,6,177,2.0518
2001,5,7,126,1.5555
2001,5,8,151,2.2467
2001,5,9,123,2.2206
2001,5,10,169,-2.5384
2001,6,1,176,-0.3488
2001,6,2,172,-3.3332
2001,6,3,165,-2.5845
2001,6,4,164,-3.5259
2001,6,5,156,-2.4337
2001,6,6,176,-2.9527
2001,6,7,124,-9.2141
2001,6,8,145,-3.8784
2001,6,9,122,-4.9250
2001,6,10,164,2.1716
2001,7,1,179,0.6534
2001,7,2,174,2.0059
2001,7,3,189,-1.4439
2001,7,4,160,-3.5573
2001,7,5,174,-2.5895
2001,7,6,155,3.4846
2001,7,7,166,-0.0880
2001,7,8,132,0.2574
2001,7,9,135,-0.5902
2001,7,10,165,4.8984
2001,8,1,179,-10.1592
2001,8,2,174,-2.8015
2001,8,3,189,-6.8822
2001,8,4,159,-3.2445
2001,8,5,173,-4.0879
2001,8,6,155,-5.1870
2001,8,7,165,-6.7428
2001,8,8,131,-3.0992
2001,8,9,133,-2.3825
2001,8,10,164,-7.0977
2001,9,1,179,-9.6916
2001,9,2,174,-3.8580
2001,9,3,188,-11.6638
2001,9,4,158,-8.8799
2001,9,5,172,-2.4292
2001,9,6,155,-3.9121
2001,9,7,163,-18.7885
2001,9,8,130,-6.7795
2001,9,9,131,-9.6844
2001,9,10,157,-11.0348
2001,10,1,179,8.7172
2001,10,2,173,2.7973
2001,10,3,186,6.0075
2001,10,4,158,0.0762
2001,10,5,170,-2.3191
2001,10,6,155,-2.7941
2001,10,7,159,4.0836
2001,10,8,128,0.0550
2001,10,9,129,9.2799
2001,10,10,155,-3.9382
2001,11,1,179,10.7880
2001,11,2,173,6.6285
2001,11,3,186,12.7878
2001,11,4,158,5.8893
2001,11,5,169,-1.7042
2001,11,6,152,5.3234
2001,11,7,156,9.0611
2001,11,8,125,5.9041
2001,11,9,125,6.4144
2001,11,10,154,10.4830
2001,12,1,178,1.4447
2001,12,2,173,-2.5972
2001,12,3,186,-0.2427
2001,12,4,158,2.7943
2001,12,5,169,2.1100
2001,12,6,151,1.1095
2001,12,7,154,5.7557
2001,12,8,123,1.8405
2001,12,9,124,2.3421
2001,12,10,151,-0.3680
2002,1,1,177,1.6673
2002,1,2,171,0.5186
2002,1,3,186,5.1375
2002,1,4,158,-3.6909
2002,1,5,169,0.5466
2002,1,6,150,0.6301
2002,1,7,152,-1.3286
2002,1,8,120,-1.0674
2002,1,9,123,-5.1389
2002,1,10,151,-0.8462
2002,2,1,177,-4.9453
2002,2,2,169,1.0130
2002,2,3,185,-5.7626
2002,2,4,158,1.3439
2002,2,5,167,3.2508
2002,2,6,150,-1.2807
2002,2,7,150,5.1691
2002,2,8,119,1.3951
2002,2,9,121,-2.0205
2002,2,10,150,-3.4270
2002,3,1,177,2.4320
2002,3,2,169,2.7356
2002,3,3,185,0.8602
2002,3,4,156,0.9973
2002,3,5,166,2.7137
2002,3,6,149,6.9068
2002,3,7,149,4.3659
2002,3,8,119,4.4404
2002,3,9,121,7.0530
2002,3,10,147,6.3782
2002,4,1,177,-7.0498
2002,4,2,169,-3.4699
2002,4,3,185,-3.5402
2002,4,4,155,-10.2067
2002,4,5,166,-5.1809
2002,4,6,148,-8.4525
2002,4,7,148,-3.0032
2002,4,8,119,-6.5833
2002,4,9,119,-8.0310
2002,4,10,147,-1.5065
2002,5,1,177,-1.6136
2002,5,2,168,-0.9383
2002,5,3,185,-2.6922
2002,5,4,155,-0.9082
2002,5,5,163,2.2155
2002,5,6,147,0.5382
2002,5,7,148,0.0539
2002,5,8,117,-0.2743
2002,5,9,118,-2.4012
2002,5,10,145,-0.6238
2002,6,1,177,-3.7959
2002,6,2,167,-8.2743
2002,6,3,183,-12.1402
2002,6,4,153,-6.6116
2002,6,5,162,-5.2937
2002,6,6,147,-9.4920
2002,6,7,146,-4.8622
2002,6,8,116,-4.8814
2002,6,9,118,-5.0762
2002,6,10,144,-8.9307
2002,7,1,206,-7.3428
2002,7,2,170,-7.5814
2002,7,3,175,-4.9915
2002,7,4,170,-0.6165
2002,7,5,145,-6.3831
2002,7,6,157,-7.2808
2002,7,7,156,-11.9729
2002,7,8,128,-12.0314
2002,7,9,132,-9.7354
2002,7,10,159,-13.3127
2002,8,1,206,3.2867
2002,8,2,170,0.5277
2002,8,3,173,0.1946
2002,8,4,170,-3.8281
2002,8,5,144,-2.9792
2002,8,6,156,2.1882
2002,8,7,154,1.4603
2002,8,8,127,-0.8657
2002,8,9,132,2.2044
2002,8,10,158,1.9926
2002,9,1,204,-8.0283
2002,9,2,169,-8.2948
2002,9,3,173,-7.8390
2002,9,4,168,-11.9438
2002,9,5,144,-12.6837
2002,9,6,155,-9.8862
2002,9,7,152,-11.2834
2002,9,8,126,-11.5218
2002,9,9,132,-13.4907
2002,9,10,156,-10.3598
2002,10,1,204,9.8930
2002,10,2,169,9.8279
2002,10,3,173,6.4490
2002,10,4,168,5.3004
2002,10,5,144,12.9519
2002,10,6,155,4.5640
2002,10,7,151,3.8668
2002,10,8,126,7.0924
2002,10,9,132,8.7090
2002,10,10,155,-0.5749
2002,11,1,203,0.0409
2002,11,2,169,6.7770
2002,11,3,171,2.3815
2002,11,4,166,6.5972
2002,11,5,144,7.6076
2002,11,6,151,9.5427
2002,11,7,150,6.8816
2002,11,8,126,9.2529
2002,11,9,132,7.3585
2002,11,10,154,14.0320
2002,12,1,203,-5.0719
2002,12,2,169,-5.3528
2002,12,3,170,-3.6129
2002,12,4,166,-6.4261
2002,12,5,144,-5.7231
2002,12,6,151,-8.3230
2002,12,7,150,-3.9757
2002,12,8,126,-5.1509
2002,12,9,131,-7.3364
2002,12,10,152,-8.2023
2003,1,1,203,-4.2542
2003,1,2,168,-4.1338
2003,1,3,169,-1.5382
2003,1,4,166,-2.0063
2003,1,5,144,-3.1793
2003,1,6,149,-2.0291
2003,1,7,150,-2.4366
2003,1,8,125,-3.6464
2003,1,9,129,-2.6761
2003,1,10,150,-5.5207
2003,2,1,202,1.1965
2003,2,2,167,-0.8626
2003,2,3,168,-2.7191
2003,2,4,165,-0.1552
2003,2,5,144,-0.6609
2003,2,6,149,-1.3426
2003,2,7,149,-2.6867
2003,2,8,122,-4.0832
2003,2,9,128,-2.5214
2003,2,10,150,-3.3916
2003,3,1,201,5.3141
2003,3,2,167,1.9806
2003,3,3,167,2.8818
2003,3,4,164,2.3214
2003,3,5,143,-2.3526
2003,3,6,148,-1.6407
2003,3,7,149,-0.2621
2003,3,8,121,1.6919
2003,3,9,125,1.0001
2003,3,10,147,-1.9134
2003,4,1,200,6.2148
2003,4,2,167,5.7955
2003,4,3,166,3.9147
2003,4,4,164,10.5795
2003,4,5,141,7.3265
2003,4,6,147,10.2143
2003,4,7,148,5.6609
2003,4,8,120,7.1149
2003,4,9,125,6.7815
2003,4,10,144,9.3907
2003,5,1,199,1.4308
2003,5,2,167,2.5346
2003,5,3,164,5.2546
2003,5,4,164,4.3343
2003,5,5,140,9.2743
2003,5,6,146,8.1086
2003,5,7,145,11.3237
2003,5,8,120,4.9702
2003,5,9,121,6.2522
2003,5,10,140,6.9810
2003,6,1,199,0.3516
2003,6,2,166,3.2066
2003,6,3,163,3.1227
2003,6,4,164,-0.7132
2003,6,5,139,1.3305
2003,6,6,145,-1.4057
2003,6,7,145,0.9299
2003,6,8,120,3.9516
2003,6,9,121,-3.1705
2003,6,10,140,3.2416
2003,7,1,213,3.1295
2003,7,2,174,1.8026
2003,7,3,163,1.1866
2003,7,4,169,0.3632
2003,7,5,146,2.8934
2003,7,6,163,-0.5481
2003,7,7,153,1.2671
2003,7,8,137,-0.9823
2003,7,9,139,1.7588
2003,7,10,172,3.4139
2003,8,1,212,3.4126
2003,8,2,173,0.2335
2003,8,3,162,-2.0166
2003,8,4,166,3.8648
2003,8,5,144,5.9842
2003,8,6,162,4.6587
2003,8,7,152,2.9712
2003,8,8,137,3.0508
2003,8,9,139,2.3267
2003,8,10,172,6.3764
2003,9,1,211,-1.4303
2003,9,2,173,-0.0741
2003,9,3,161,-0.0504
2003,9,4,165,-1.0922
2003,9,5,143,-2.3170
2003,9,6,162,-1.3012
2003,9,7,150,-4.9263
2003,9,8,136,-4.1267
2003,9,9,139,1.7877
2003,9,10,171,-1.1435
2003,10,1,211,4.2158
2003,10,2,172,4.1930
2003,10,3,161,5.5889
2003,10,4,165,3.2620
2003,10,5,143,7.7180
2003,10,6,160,9.2062
2003,10,7,150,5.1512
2003,10,8,136,4.9386
2003,10,9,138,6.4898
2003,10,10,170,7.5238
2003,11,1,211,-0.6523
2003,11,2,171,1.2153
2003,11,3,161,3.5934
2003,11,4,165,0.9300
2003,11,5,143,1.0320
2003,11,6,160,3.5615
2003,11,7,148,0.8280
2003,11,8,134,0.6312
2003,11,9,138,1.4406
2003,11,10,168,3.6654
2003,12,1,210,1.2464
2003,12,2,171,5.2305
2003,12,3,161,2.8333
2003,12,4,164,6.0901
2003,12,5,141,5.4635
2003,12,6,159,5.6270
2003,12,7,146,6.2339
2003,12,8,134,8.6259
2003,12,9,136,5.1575
2003,12,10,168,8.5127
2004,1,1,210,0.9305
2004,1,2,171,2.0497
2004,1,3,160,3.0601
2004,1,4,163,2.5676
2004,1,5,139,-1.2899
2004,1,6,158,1.6530
2004,1,7,145,0.3980
2004,1,8,133,-0.5737
2004,1,9,135,3.8183
2004,1,10,168,0.3614
2004,2,1,210,2.3156
2004,2,2,170,0.0579
2004,2,3,158,3.1048
2004,2,4,161,-0.6414
2004,2,5,138,-0.0277
2004,2,6,157,0.2876
2004,2,7,144,0.4664
2004,2,8,133,3.7964
2004,2,9,135,-0.0135
2004,2,10,167,2.7331
2004,3,1,210,-1.2307
2004,3,2,169,0.1263
2004,3,3,157,-1.5825
2004,3,4,160,-3.1169
2004,3,5,138,-1.4435
2004,3,6,156,-1.0230
2004,3,7,144,-1.4273
2004,3,8,133,-3.4067
2004,3,9,135,-2.2644
2004,3,10,166,-1.0145
2004,4,1,210,0.5522
2004,4,2,169,-1.0952
2004,4,3,157,-0.9596
2004,4,4,160,-0.5965
2004,4,5,136,-0.1438
2004,4,6,155,-3.8337
2004,4,7,144,-1.2010
2004,4,8,133,0.9511
2004,4,9,135,-3.4852
2004,4,10,165,-1.0326
2004,5,1,210,0.8870
2004,5,2,168,1.8621
2004,5,3,157,0.7652
2004,5,4,160,2.1809
2004,5,5,136,2.3107
2004,5,6,154,-1.1695
2004,5,7,144,-0.4057
2004,5,8,132,-0.2011
2004,5,9,134,1.7830
2004,5,10,163,0.6488
2004,6,1,210,1.8146
2004,6,2,168,2.6887
2004,6,3,157,0.5164
2004,6,4,159,3.0037
2004,6,5,135,2.0481
2004,6,6,153,2.1902
2004,6,7,141,2.6646
2004,6,8,131,2.7360
2004,6,9,134,3.1020
2004,6,10,161,1.4396
2004,7,1,227,-2.5568
2004,7,2,177,-5.4206
2004,7,3,177,-5.1170
2004,7,4,150,-1.2287
2004,7,5,161,-5.8570
2004,7,6,159,-1.8323
2004,7,7,162,-3.6899
2004,7,8,154,-0.9332
2004,7,9,145,-4.8647
2004,7,10,189,-4.8496
2004,8,1,227,0.2335
2004,8,2,177,-1.3629
2004,8,3,175,1.1547
2004,8,4,150,-0.6092
2004,8,5,160,-1.6578
2004,8,6,158,-0.5103
2004,8,7,161,-0.7032
2004,8,8,154,-0.1435
2004,8,9,142,-2.2681
2004,8,10,188,0.5745
2004,9,1,226,0.9380
2004,9,2,177,-1.9257
2004,9,3,174,2.9311
2004,9,4,150,3.1970
2004,9,5,159,-1.5141
2004,9,6,158,3.1963
2004,9,7,161,1.0487
2004,9,8,154,3.5269
2004,9,9,141,3.5185
2004,9,10,186,4.9844
2004,10,1,225,2.9196
2004,10,2,177,1.6464
2004,10,3,174,1.9848
2004,10,4,149,1.2785
2004,10,5,158,0.7332
2004,10,6,157,1.9230
2004,10,7,161,1.5041
2004,10,8,154,0.5261
2004,10,9,141,1.0615
2004,10,10,186,0.8064
2004,11,1,224,3.2405
2004,11,2,177,2.7484
2004,11,3,173,2.9636
2004,11,4,149,3.8063
2004,11,5,157,0.7130
2004,11,6,157,6.6436
2004,11,7,161,5.0892
2004,11,8,152,4.0073
2004,11,9,139,7.5005
2004,11,10,186,9.0383
2004,12,1,224,2.6747
2004,12,2,176,4.1967
2004,12,3,173,4.5005
2004,12,4,148,4.4522
2004,12,5,156,2.3339
2004,12,6,156,2.7010
2004,12,7,160,4.0495
2004,12,8,151,0.2754
2004,12,9,138,2.1239
2004,12,10,185,1.8201
2005,1,1,223,-0.8479
2005,1,2,176,-1.9880
2005,1,3,173,-1.9122
2005,1,4,147,-2.1481
2005,1,5,155,-5.3855
2005,1,6,156,-0.5719
2005,1,7,159,-2.4129
2005,1,8,149,-1.6150
2005,1,9,137,-4.0395
2005,1,10,182,-2.8980
2005,2,1,223,0.2704
2005,2,2,176,0.7736
2005,2,3,173,-0.2483
2005,2,4,147,0.7252
2005,2,5,154,4.2972
2005,2,6,156,10.8579
2005,2,7,158,2.4578
2005,2,8,147,6.2787
2005,2,9,135,1.5220
2005,2,10,182,3.4779
2005,3,1,223,-1.3850
2005,3,2,176,-0.4754
2005,3,3,173,-1.7942
2005,3,4,147,0.6662
2005,3,5,154,-1.4743
2005,3,6,155,-2.0312
2005,3,7,157,-1.9144
2005,3,8,143,-1.5340
2005,3,9,135,-3.1570
2005,3,10,181,-2.3586
2005,4,1,223,-1.6287
2005,4,2,175,-2.7791
2005,4,3,172,-1.7116
2005,4,4,147,-0.4862
2005,4,5,154,0.0812
2005,4,6,155,-4.0157
2005,4,7,154,-4.1328
2005,4,8,141,-3.4955
2005,4,9,135,-3.5092
2005,4,10,178,-4.1242
2005,5,1,221,3.4651
2005,5,2,175,5.5450
2005,5,3,171,3.8773
2005,5,4,146,1.8346
2005,5,5,154,4.9838
2005,5,6,154,2.5699
2005,5,7,153,3.3722
2005,5,8,141,1.6339
2005,5,9,134,5.2870
2005,5,10,177,2.7487
2005,6,1,221,-0.9532
2005,6,2,174,-1.0299
2005,6,3,170,-1.4453
2005,6,4,145,-1.3245
2005,6,5,152,0.0978
2005,6,6,153,1.2008
2005,6,7,151,0.4325
2005,6,8,140,1.6019
2005,6,9,132,3.1597
2005,6,10,176,2.8247
2005,7,1,240,4.0668
2005,7,2,191,3.6374
2005,7,3,166,3.8301
2005,7,4,182,3.3605
2005,7,5,174,3.1209
2005,7,6,164,7.4659
2005,7,7,158,5.5468
2005,7,8,166,3.7263
2005,7,9,135,6.5296
2005,7,10,202,6.4161
2005,8,1,240,-1.7685
2005,8,2,191,-2.9578
2005,8,3,165,-1.4468
2005,8,4,181,-2.0820
2005,8,5,173,-1.6291
2005,8,6,164,1.5390
2005,8,7,155,0.1124
2005,8,8,165,-1.0331
2005,8,9,135,2.2683
2005,8,10,201,-1.0196
2005,9,1,239,-1.2577
2005,9,2,190,0.1552
2005,9,3,163,1.4919
2005,9,4,178,0.4571
2005,9,5,171,-0.4345
2005,9,6,164,2.5414
2005,9,7,155,1.6290
2005,9,8,164,1.4947
2005,9,9,133,2.8776
2005,9,10,201,0.5406
2005,10,1,238,1.6898
2005,10,2,190,-1.0821
2005,10,3,163,-1.7169
2005,10,4,178,-2.4944
2005,10,5,170,-5.2307
2005,10,6,164,-2.8988
2005,10,7,152,-6.9633
2005,10,8,161,-4.0168
2005,10,9,132,-6.1323
2005,10,10,200,-4.5669
2005,11,1,238,4.4727
2005,11,2,188,1.3480
2005,11,3,162,2.2780
2005,11,4,175,5.2103
2005,11,5,170,2.8475
2005,11,6,163,4.1237
2005,11,7,148,4.6284
2005,11,8,161,3.0356
2005,11,9,131,1.2317
2005,11,10,200,5.4670
2005,12,1,237,-2.2259
2005,12,2,188,0.8399
2005,12,3,161,0.0853
2005,12,4,174,-1.3139
2005,12,5,169,2.6544
2005,12,6,162,-0.7473
2005,12,7,148,-0.3177
2005,12,8,159,2.8223
2005,12,9,130,0.4527
2005,12,10,197,-0.7973
2006,1,1,237,1.8336
2006,1,2,188,3.3725
2006,1,3,161,4.1030
2006,1,4,172,-0.2869
2006,1,5,167,6.3370
2006,1,6,161,2.6513
2006,1,7,148,5.0130
2006,1,8,159,3.5910
2006,1,9,127,8.7793
2006,1,10,195,3.2642
2006,2,1,235,-0.1244
2006,2,2,188,0.1165
2006,2,3,160,1.5421
2006,2,4,172,-0.1293
2006,2,5,164,1.4996
2006,2,6,160,0.6024
2006,2,7,147,-0.8982
2006,2,8,159,0.7276
2006,2,9,125,-2.5712
2006,2,10,193,-2.4760
2006,3,1,234,1.7574
2006,3,2,187,1.8632
2006,3,3,160,0.9144
2006,3,4,172,3.2753
2006,3,5,162,-0.6090
2006,3,6,159,1.7196
2006,3,7,145,2.3740
2006,3,8,159,2.0493
2006,3,9,125,2.5984
2006,3,10,192,2.6595
2006,4,1,234,-2.8461
2006,4,2,185,-0.2493
2006,4,3,159,0.3579
2006,4,4,171,1.2338
2006,4,5,160,0.2297
2006,4,6,159,2.6149
2006,4,7,145,0.9072
2006,4,8,158,2.3074
2006,4,9,123,2.7071
2006,4,10,191,0.2016
2006,5,1,234,-1.4557
2006,5,2,185,-2.3255
2006,5,3,158,-3.7499
2006,5,4,170,-3.6388
2006,5,5,159,-3.2027
2006,5,6,159,-2.4060
2006,5,7,145,-2.1351
2006,5,8,154,-4.3074
2006,5,9,123,-3.0664
2006,5,10,190,-2.9097
2006,6,1,233,0.6995
2006,6,2,185,0.2865
2006,6,3,158,-0.1353
2006,6,4,170,-0.6978
2006,6,5,158,0.1094
2006,6,6,159,-0.3959
2006,6,7,144,0.4467
2006,6,8,151,0.9275
2006,6,9,123,1.1979
2006,6,10,189,-2.1307
2006,7,1,227,-2.3649
2006,7,2,197,0.5134
2006,7,3,166,1.4497
2006,7,4,194,-1.8903
2006,7,5,175,4.4657
2006,7,6,169,-1.6230
2006,7,7,156,2.8886
2006,7,8,155,-0.1207
2006,7,9,139,0.3791
2006,7,10,205,-0.5645
2006,8,1,227,1.1015
2006,8,2,196,3.5610
2006,8,3,166,5.7212
2006,8,4,192,3.4207
2006,8,5,175,3.2849
2006,8,6,167,4.2315
2006,8,7,153,0.6894
2006,8,8,154,0.3536
2006,8,9,139,1.1820
2006,8,10,204,3.2524
2006,9,1,227,4.9206
2006,9,2,196,2.8483
2006,9,3,165,3.5451
2006,9,4,190,2.0224
2006,9,5,175,1.6297
2006,9,6,166,0.1107
2006,9,7,151,0.0610
2006,9,8,153,2.1249
2006,9,9,138,-0.5580
2006,9,10,203,1.6470
2006,10,1,227,4.1440
2006,10,2,196,3.6119
2006,10,3,165,3.8084
2006,10,4,187,1.6559
2006,10,5,172,1.7942
2006,10,6,166,5.0783
2006,10,7,151,5.0232
2006,10,8,152,4.2991
2006,10,9,137,1.8842
2006,10,10,201,4.1761
2006,11,1,227,-0.2933
2006,11,2,196,2.7527
2006,11,3,164,3.1181
2006,11,4,184,0.3665
2006,11,5,169,2.1330
2006,11,6,166,1.8719
2006,11,7,151,4.6439
2006,11,8,152,1.9559
2006,11,9,137,6.0775
2006,11,10,200,1.7337
2006,12,1,227,0.3847
2006,12,2,193,0.6737
2006,12,3,164,0.6472
2006,12,4,183,1.9516
2006,12,5,167,0.3709
2006,12,6,165,0.8937
2006,12,7,149,-0.2741
2006,12,8,152,0.3116
2006,12,9,137,0.8658
2006,12,10,199,-0.3610
2007,1,1,226,2.1803
2007,1,2,191,3.0735
2007,1,3,164,0.8838
2007,1,4,181,1.6738
2007,1,5,165,3.3053
2007,1,6,165,2.5866
2007,1,7,148,-0.4685
2007,1,8,150,2.7453
2007,1,9,137,0.8953
2007,1,10,198,2.9760
2007,2,1,225,-1.2232
2007,2,2,190,-2.9194
2007,2,3,161,-2.1334
2007,2,4,180,-1.5040
2007,2,5,163,-0.7212
2007,2,6,164,-2.0348
2007,2,7,147,0.2936
2007,2,8,149,-1.3803
2007,2,9,134,-1.4529
2007,2,10,195,-1.2458
2007,3,1,225,-0.8996
2007,3,2,189,1.2593
2007,3,3,160,0.8089
2007,3,4,179,1.0045
2007,3,5,163,3.5493
2007,3,6,164,2.5959
2007,3,7,147,3.0134
2007,3,8,147,0.6324
2007,3,9,134,3.0524
2007,3,10,195,2.1715
2007,4,1,225,2.9215
2007,4,2,189,4.5108
2007,4,3,159,5.0598
2007,4,4,178,4.7310
2007,4,5,161,3.2084
2007,4,6,164,6.1624
2007,4,7,146,4.3329
2007,4,8,146,4.7822
2007,4,9,132,3.9821
2007,4,10,193,2.6006
2007,5,1,225,3.2500
2007,5,2,189,3.3509
2007,5,3,158,1.9206
2007,5,4,175,2.3074
